from,to,cost
763689,717301,8411.3
763689,717303,9097.6
763689,717306,6874.9
763689,717308,7127.5
763689,717312,8261.8
763689,717315,5127.7
763689,717316,7940.9
763689,717318,6182.0
763689,717320,8991.3
763689,717322,9579.3
763689,717324,9583.9
763689,717328,9254.2
763689,717912,10240.7
763689,717914,9180.6
763689,717924,8243.6
763689,717925,7309.8
763689,717930,7010.1
763689,717933,5500.2
763689,717934,9065.8
763689,717940,9242.6
763689,717942,5513.0
763689,717943,4315.5
763689,717945,1751.7
763689,717947,1129.4
763689,717951,8032.7
763689,717954,4298.9
763689,717956,6140.6
763689,717958,9083.4
763689,718123,9936.3
763689,718453,8156.8
763689,718455,6215.6
763689,763683,3091.5
763689,763689,0.0
763689,763695,8728.9
763689,764021,8913.1
763689,764222,7226.3
763689,764227,9148.2
763689,766937,1074.9
763689,767329,5140.4
763689,767678,8149.8
763689,767722,9194.7
763689,768173,3858.2
763689,768174,3409.1
763689,769454,9219.9
763689,773316,8836.5
763689,773317,10310.8
763689,773329,5787.1
763689,773330,7748.7
763689,773343,9548.0
763689,773407,8354.7
763689,773409,7199.4
763689,773422,9347.3
763689,773424,8905.0
763689,773458,7085.7
763689,773460,8443.8
763689,773473,10904.2
763689,773492,11422.8
763689,773760,4696.6
763689,773761,7591.0
763689,773773,7496.2
763689,773774,4783.6
763689,773784,6539.9
763689,773785,10242.1
763689,773795,9587.8
763689,773807,10160.3
763689,774440,5976.0
763689,774441,4892.4
763689,775029,7600.9
763689,775030,5598.6
763695,716146,2130.3
763695,716152,1727.4
763695,716153,3712.8
763695,716834,10220.7
763695,716841,11204.8
763695,717154,10534.5
763695,717157,9185.4
763695,717160,7243.8
763695,717162,6420.8
763695,717167,6262.8
763695,717169,5409.5
763695,717171,4360.9
763695,717174,8898.4
763695,717176,2981.7
763695,717179,6124.2
763695,717185,654.3
763695,717187,1474.5
763695,717190,991.1
763695,717192,4589.0
763695,717195,2446.2
763695,717196,3034.9
763695,717198,2743.4
763695,717200,6122.3
763695,717202,4782.6
763695,717205,4326.0
763695,717207,6032.8
763695,717209,5663.6
763695,717211,6766.1
763695,717214,5682.1
763695,717216,7760.0
763695,717219,6430.0
763695,717220,7082.1
763695,717229,9322.5
763695,717230,9789.2
763695,717232,10627.3
763695,717324,10085.2
763695,717328,9755.5
763695,717674,8718.3
763695,717675,9517.4
763695,717676,9083.6
763695,717682,10796.1
763695,717684,8976.4
763695,717945,10349.3
763695,717947,9727.0
763695,717951,10352.6
763695,717954,9330.3
763695,717956,10167.6
763695,717958,9679.4
763695,718118,5106.2
763695,718119,6732.5
763695,718123,10437.6
763695,718453,10689.3
763695,718469,9692.6
763695,761220,10031.1
763695,763479,9086.4
763695,763689,10171.8
763695,763695,0.0
763695,763731,5456.9
763695,764201,10803.3
763695,764206,9426.8
763695,764211,8251.3
763695,764217,3386.6
763695,764222,5398.9
763695,764227,3573.9
763695,765477,8906.0
763695,765486,9391.9
763695,766937,9672.5
763695,767329,9992.1
763695,767678,10469.6
763695,768173,10437.1
763695,768174,8260.8
763695,768694,7169.4
763695,772858,10012.4
763695,772873,9366.6
763695,772887,9140.2
763695,772888,8682.3
763695,772902,10390.5
763695,772903,8421.5
763695,772917,10034.7
763695,773407,10887.2
763695,773422,9848.5
763695,773458,9618.1
763695,773473,11405.5
763695,773492,11924.1
763695,773760,8713.9
763695,773761,9910.8
763695,773773,9816.1
763695,773774,8810.7
763695,773784,8859.7
763695,773795,9579.8
763695,773807,10152.3
763695,775029,5202.4
763695,775030,8132.7
763700,715944,10078.3
763700,715947,8590.0
763700,716028,3964.4
763700,716067,4534.9
763700,716069,4901.5
763700,716072,4729.4
763700,716075,5782.8
763700,716076,7736.2
763700,716078,6555.8
763700,716081,7537.9
763700,716085,8725.7
763700,716087,9260.6
763700,716206,6980.4
763700,716213,7349.1
763700,716328,8647.5
763700,716331,8604.4
763700,716337,9545.9
763700,716875,8752.3
763700,716891,8832.2
763700,716928,10248.5
763700,716930,9198.7
763700,716934,7559.8
763700,716936,6835.5
763700,716937,7311.0
763700,716938,4225.1
763700,716939,2602.4
763700,716940,6038.4
763700,716941,7893.9
763700,716942,4427.8
763700,716943,7644.7
763700,716944,8414.8
763700,716946,9097.4
763700,716951,8052.2
763700,716953,9464.7
763700,717043,10102.1
763700,717045,9677.5
763700,717047,10152.6
763700,717049,9574.9
763700,717052,9210.3
763700,717055,8831.4
763700,717059,5270.6
763700,717060,8247.7
763700,717070,8285.0
763700,717262,4113.3
763700,717263,7975.4
763700,717264,5891.6
763700,717265,6186.5
763700,717266,7095.4
763700,717268,5956.0
763700,717269,9779.6
763700,717273,9160.7
763700,717274,9817.8
763700,717279,9564.9
763700,717445,7268.9
763700,717446,9785.3
763700,717447,8130.5
763700,717450,10424.7
763700,717452,8738.9
763700,717456,10685.9
763700,718012,9526.6
763700,718016,9683.5
763700,718017,8230.6
763700,718020,9399.8
763700,718045,8382.7
763700,718046,6665.2
763700,718085,9685.6
763700,718165,9632.6
763700,718166,8905.6
763700,718173,6981.1
763700,718285,8853.0
763700,718321,9125.9
763700,718332,8771.4
763700,718371,8835.0
763700,718421,7875.9
763700,737158,6895.5
763700,737313,5291.1
763700,737320,3500.7
763700,737329,6422.1
763700,737344,7948.5
763700,759289,8772.3
763700,759566,8431.3
763700,759576,7240.5
763700,759700,6198.2
763700,759707,5189.7
763700,760635,7846.2
763700,760643,7299.3
763700,760650,8671.3
763700,763237,6249.7
763700,763246,10348.8
763700,763447,9998.6
763700,763453,8882.3
763700,763458,6179.3
763700,763674,10396.7
763700,763700,0.0
763700,763727,8547.1
763700,764037,9924.2
763700,764418,7121.0
763700,764772,4849.2
763700,764853,9000.3
763700,764941,5170.1
763700,765098,7189.2
763700,765164,10241.0
763700,765182,6381.7
763700,765451,10153.5
763700,767750,8735.2
763700,767751,8890.9
763700,768444,10222.0
763700,768598,10010.5
763700,768978,8604.0
763700,769097,7305.1
763700,769105,7039.3
763700,769118,4890.6
763700,771667,6716.1
763700,771673,7427.5
763700,772501,6209.0
763700,772513,7004.3
763700,772669,7483.4
763700,773013,7699.9
763700,773023,5303.1
763700,773024,6250.9
763700,773062,5432.0
763700,773258,7585.8
763700,773274,8431.0
763700,773281,4805.1
763700,774658,9773.0
763700,774671,8338.0
763700,774672,9122.0
763700,774685,9261.8
763706,1203481,8812.0
763706,1203495,7337.1
763706,1203506,6064.1
763706,1203513,8098.1
763706,1203524,7189.0
763706,1203536,7371.2
763706,1203549,8182.7
763706,1203561,7201.5
763706,1203573,8223.5
763706,1203589,7841.2
763706,1203604,7918.8
763706,1203615,7723.4
763706,1203631,9063.8
763706,1203642,8735.4
763706,1203654,9343.1
763706,1203679,10411.8
763706,1205541,10793.6
763706,1205572,9544.9
763706,1205583,8882.5
763706,1205612,7822.2
763706,1205623,9573.4
763706,1205627,6754.0
763706,1205632,6325.7
763706,1205636,9849.0
763706,1205658,10323.1
763706,1205668,4957.6
763706,1205680,7109.0
763706,1212611,9885.1
763706,1213891,6779.8
763706,1213892,7387.2
763706,1214006,8435.5
763706,1214062,10479.1
763706,1214063,7998.8
763706,1214118,8765.4
763706,1216505,8954.9
763706,1216506,7221.2
763706,1216530,5670.2
763706,1216538,10509.1
763706,1216589,5902.4
763706,1218588,5959.3
763706,1218630,8590.7
763706,1219192,5962.0
763706,715898,3530.2
763706,715915,6425.0
763706,715916,8468.4
763706,715918,7542.0
763706,716311,9029.3
763706,716314,8146.4
763706,716470,10848.5
763706,716471,8909.5
763706,716775,9395.3
763706,716776,8568.2
763706,716778,7870.9
763706,716784,7615.7
763706,716788,7170.8
763706,716797,10708.1
763706,716800,10394.4
763706,716896,6607.0
763706,716898,2967.9
763706,716899,7308.4
763706,716900,3877.8
763706,716906,6163.0
763706,716907,3925.2
763706,716908,6729.8
763706,716912,9169.3
763706,716914,8997.6
763706,717421,10716.6
763706,717424,10019.6
763706,717428,6178.0
763706,717431,9120.0
763706,717433,5844.7
763706,717434,6571.5
763706,717435,5319.3
763706,717436,6932.1
763706,717438,4964.8
763706,717439,5661.8
763706,717440,5000.0
763706,717441,5922.0
763706,717442,4488.0
763706,717443,5985.8
763706,717843,11102.4
763706,717844,10969.6
763706,717846,10835.4
763706,717847,9740.0
763706,717848,8672.7
763706,717851,10032.6
763706,717853,10090.9
763706,717854,10020.9
763706,717858,8801.1
763706,717859,8794.1
763706,717862,8561.1
763706,717863,7727.1
763706,717864,7665.3
763706,717865,7853.3
763706,717867,9595.3
763706,717871,9265.0
763706,717872,10474.4
763706,717875,8495.8
763706,717877,9560.7
763706,717879,9408.5
763706,717881,9619.5
763706,718081,3223.5
763706,718358,2095.9
763706,718360,3867.8
763706,737152,10889.1
763706,759518,4680.7
763706,759531,10743.9
763706,759610,5386.1
763706,759980,7175.8
763706,760349,7640.7
763706,760358,7786.3
763706,760361,7595.6
763706,760369,9431.1
763706,760375,9664.5
763706,760384,10534.9
763706,760398,11009.9
763706,761675,8290.0
763706,762347,5810.8
763706,762353,3029.5
763706,762398,4342.5
763706,763706,0.0
763706,763748,1395.5
763706,763985,10037.7
763706,764001,8502.0
763706,764232,8204.6
763706,764236,8784.0
763706,766209,9383.7
763706,766211,7383.6
763706,766555,4845.8
763706,766851,8268.8
763706,768222,5464.4
763706,768223,6556.6
763706,768907,9907.4
763706,769513,8911.4
763706,769625,2754.5
763706,773362,6619.6
763706,773363,6366.3
763706,773736,10939.5
763706,773737,10216.5
763706,775007,1006.7
763706,775008,3425.3
763706,775037,1873.0
763706,775041,2558.9
763706,775049,5470.7
763706,775050,9420.7
763706,775058,9579.0
763706,775059,5309.7
763706,775067,5933.9
763706,775068,8957.5
763706,775080,4413.7
763706,775081,6692.7
763712,716426,9734.8
763712,716427,8976.8
763712,716428,8812.1
763712,716434,7571.7
763712,716437,6061.2
763712,716440,7087.4
763712,716441,4580.3
763712,716442,8325.3
763712,716443,3332.8
763712,716448,1759.7
763712,716449,4758.9
763712,716450,967.8
763712,716453,9137.4
763712,716456,7748.1
763712,716460,9308.9
763712,716461,10679.1
763712,716494,10369.6
763712,716847,9312.4
763712,716857,7261.1
763712,717384,10190.0
763712,717388,9528.3
763712,717390,10062.8
763712,717393,10422.0
763712,717396,10258.2
763712,717660,6752.3
763712,717770,6919.2
763712,717970,8336.3
763712,717972,7111.0
763712,717975,7369.5
763712,717977,6398.2
763712,717978,7812.9
763712,717983,8505.2
763712,717986,8880.8
763712,717992,8721.0
763712,717995,8950.5
763712,718102,10338.4
763712,718151,8170.1
763712,718155,5727.6
763712,718488,9176.6
763712,718492,10697.4
763712,718493,8556.8
763712,760196,8207.3
763712,760226,9023.5
763712,760236,3621.6
763712,760283,8376.7
763712,760301,9866.7
763712,760315,10100.1
763712,760496,7856.8
763712,760512,7068.6
763712,760535,5267.5
763712,760558,3686.0
763712,760568,2482.3
763712,760599,201.0
763712,760606,50.4
763712,761761,7151.1
763712,761851,7558.7
763712,763712,0.0
763712,763720,9654.5
763712,767857,6668.8
763712,767868,8936.7
763712,768984,6966.5
763712,773381,9670.8
763712,773382,10108.2
763712,774358,9393.8
763712,774359,7852.5
763712,774372,9821.1
763720,716420,9593.3
763720,716422,8352.6
763720,716427,7201.8
763720,716428,7037.1
763720,716431,8097.1
763720,716433,8383.6
763720,716434,9434.3
763720,716491,9032.5
763720,716494,7828.2
763720,716495,9013.8
763720,716499,1980.1
763720,716500,4263.1
763720,718041,9441.8
763720,718164,6073.9
763720,759416,7035.2
763720,759418,7092.1
763720,760167,8169.2
763720,760187,9495.5
763720,760196,10067.0
763720,760452,10556.1
763720,760473,7827.7
763720,760481,7605.4
763720,760496,9719.4
763720,760512,8928.3
763720,763251,9793.3
763720,763275,7043.9
763720,763299,6585.6
763720,763304,10273.9
763720,763309,8374.0
763720,763314,10036.1
763720,763377,6352.5
763720,763384,1496.0
763720,763392,2825.3
763720,763400,3120.3
763720,763408,4848.1
763720,763419,5592.3
763720,763424,7429.0
763720,763429,7993.4
763720,763434,8551.1
763720,763439,9537.7
763720,763720,0.0
763720,764032,10596.3
763720,765476,8104.5
763720,774703,7338.1
763720,774704,9527.7
763727,716050,8305.5
763727,716057,7481.6
763727,716063,2010.9
763727,716328,9195.8
763727,716331,8510.2
763727,716337,9344.8
763727,716339,8446.8
763727,717015,9827.0
763727,717019,9002.3
763727,717022,10468.7
763727,717026,6929.7
763727,717029,6523.8
763727,717031,6084.0
763727,717032,9122.4
763727,717033,5265.8
763727,717035,6901.2
763727,717036,3595.2
763727,717039,4996.6
763727,717040,3068.2
763727,717041,2548.2
763727,717042,6053.7
763727,717043,1555.0
763727,717045,7932.5
763727,717046,3768.6
763727,717445,10016.5
763727,717446,8985.1
763727,717447,9667.7
763727,717450,9077.9
763727,717452,8841.5
763727,717453,8612.2
763727,717456,9772.9
763727,717458,9921.2
763727,717459,8529.6
763727,717460,9034.9
763727,717461,9416.4
763727,717463,8487.3
763727,717465,8996.4
763727,717469,9564.5
763727,717473,9995.7
763727,718041,7236.8
763727,718046,9746.6
763727,718103,5671.3
763727,718165,6307.2
763727,718166,8873.4
763727,718335,3405.8
763727,718414,8115.8
763727,718415,9406.8
763727,718419,5214.0
763727,718421,6813.8
763727,737158,9159.0
763727,737184,5813.9
763727,737313,9792.7
763727,759280,5046.4
763727,759289,225.2
763727,759385,4182.4
763727,760635,7814.0
763727,760643,8554.9
763727,763246,6783.4
763727,763251,7906.6
763727,763259,9630.6
763727,763267,10335.1
763727,763330,4178.7
763727,763346,7237.9
763727,763424,8775.4
763727,763429,9615.5
763727,763434,8559.3
763727,763447,6433.2
763727,763453,6195.4
763727,763458,7741.7
763727,763727,0.0
763727,763743,3383.6
763727,763963,10348.9
763727,764026,4320.7
763727,764032,7698.4
763727,764037,5857.4
763727,764244,7504.9
763727,764249,10022.6
763727,764853,9548.7
763727,765164,9328.0
763727,765182,10059.1
763727,768598,1463.3
763727,769097,6763.2
763727,769105,9997.2
763727,769372,10272.9
763727,772501,8187.7
763727,772513,10085.6
763727,773023,10355.1
763727,773024,9266.6
763727,773062,10114.4
763727,773647,7162.8
763727,774658,6532.7
763727,774671,8305.8
763727,774672,5991.7
763727,774685,6021.5
763731,716146,3359.1
763731,716152,3877.0
763731,716153,1631.8
763731,717160,8530.8
763731,717162,7707.8
763731,717167,7549.8
763731,717169,6696.5
763731,717171,5647.9
763731,717176,4210.5
763731,717179,8072.9
763731,717185,6076.8
763731,717187,2703.3
763731,717190,6413.6
763731,717192,2508.0
763731,717195,4595.8
763731,717196,953.9
763731,717198,1340.2
763731,717200,665.4
763731,717202,3379.4
763731,717205,2922.8
763731,717207,4484.1
763731,717209,4093.0
763731,717211,5354.7
763731,717214,4278.9
763731,717216,6356.8
763731,717219,5026.8
763731,717220,5678.9
763731,717224,9886.3
763731,717229,7919.3
763731,717230,8386.0
763731,717232,9224.1
763731,717236,9785.2
763731,717674,9087.5
763731,717675,8815.9
763731,717676,7245.4
763731,717678,9151.1
763731,717682,8957.9
763731,717684,8573.5
763731,717686,10062.5
763731,717692,9390.1
763731,718118,3703.0
763731,718119,5329.3
763731,718469,7854.4
763731,763479,7683.2
763731,763695,5422.4
763731,763731,0.0
763731,764201,9400.1
763731,764206,8023.6
763731,764211,6848.1
763731,764217,1983.4
763731,764222,7347.6
763731,764227,4861.0
763731,765477,8503.1
763731,765486,7553.7
763731,768174,9547.8
763731,768694,5766.2
763731,772873,9849.9
763731,772887,10120.4
763731,772888,7980.7
763731,772902,8552.3
763731,772903,6583.4
763731,772917,8178.8
763731,772918,10187.5
763731,772932,10197.9
763731,773760,10000.9
763731,773774,10097.7
763731,773784,10274.2
763731,775029,6489.4
763731,775030,9419.7
763743,716032,9540.1
763743,716036,8335.0
763743,716047,7607.5
763743,716050,4921.7
763743,716057,4097.9
763743,716339,10327.5
763743,717012,7056.1
763743,717014,9146.0
763743,717015,6443.3
763743,717016,9460.2
763743,717019,5618.6
763743,717020,9753.8
763743,717022,7085.0
763743,717026,3546.0
763743,717028,7223.1
763743,717029,3140.1
763743,717031,2700.3
763743,717032,5738.6
763743,717033,1882.0
763743,717035,3517.5
763743,717036,211.6
763743,717039,4622.8
763743,717040,7727.8
763743,717042,5679.8
763743,717045,10754.0
763743,717046,6590.0
763743,717453,10499.7
763743,717459,10415.8
763743,717461,10317.8
763743,717463,10294.7
763743,717466,10397.5
763743,717469,10333.8
763743,717473,10765.0
763743,718041,9457.8
763743,718099,7865.0
763743,718103,2287.5
763743,718165,9129.4
763743,718335,6227.2
763743,718414,4732.0
763743,718415,6023.0
763743,718419,8035.5
763743,718421,9635.3
763743,737184,5440.1
763743,759280,7867.9
763743,759289,9848.7
763743,759385,7003.8
763743,763246,9493.8
763743,763251,10127.5
763743,763325,10088.8
763743,763330,795.0
763743,763341,8954.8
763743,763346,3854.1
763743,763434,10780.3
763743,763447,9143.7
763743,763453,9016.8
763743,763458,10563.1
763743,763727,9623.5
763743,763743,0.0
763743,763963,6965.2
763743,764026,7142.1
763743,764032,9975.2
763743,764037,8678.8
763743,764244,4121.2
763743,764249,6638.9
763743,768584,10297.2
763743,769097,9584.7
763743,769372,11042.3
763743,773647,3779.1
763743,774658,9354.2
763743,774672,8764.7
763743,774685,8843.0
763748,1203481,7416.3
763748,1203495,8501.0
763748,1203506,5965.6
763748,1203513,6702.4
763748,1203524,5793.2
763748,1203536,5975.5
763748,1203549,6786.9
763748,1203561,5805.8
763748,1203573,6827.7
763748,1203589,6445.4
763748,1203604,6523.1
763748,1203615,6327.6
763748,1203631,7668.0
763748,1203642,7339.6
763748,1203649,9705.1
763748,1203654,7947.4
763748,1203679,9016.0
763748,1205508,10743.9
763748,1205532,10257.2
763748,1205541,9397.9
763748,1205572,8149.1
763748,1205583,7486.7
763748,1205590,10909.2
763748,1205612,6426.5
763748,1205623,8177.7
763748,1205627,5358.3
763748,1205632,4929.9
763748,1205636,8453.2
763748,1205658,8927.4
763748,1205668,3561.9
763748,1205680,5713.3
763748,1212611,8489.3
763748,1213398,10311.7
763748,1213891,5384.0
763748,1213892,5991.4
763748,1214006,7039.7
763748,1214062,9083.3
763748,1214063,6603.1
763748,1214118,7369.6
763748,1216505,7559.2
763748,1216506,5825.4
763748,1216530,4274.4
763748,1216538,9113.3
763748,1216589,4506.7
763748,1218588,5496.7
763748,1218630,8128.1
763748,1219192,5499.4
763748,715898,2134.4
763748,715915,9042.0
763748,715916,11085.4
763748,715918,10159.0
763748,716311,10722.7
763748,716314,9839.9
763748,716776,10261.6
763748,716778,9805.7
763748,716784,9550.5
763748,716788,9787.9
763748,716896,5211.2
763748,716898,1572.1
763748,716899,5912.7
763748,716900,2936.1
763748,716906,8780.0
763748,716907,6542.3
763748,716908,9346.8
763748,717428,7869.8
763748,717431,10866.0
763748,717433,7536.6
763748,717434,8352.1
763748,717435,7005.6
763748,717436,8570.1
763748,717438,6651.2
763748,717439,7399.2
